photo_id,title,description,tags,faves
45262186064,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, purple, smoke",0.0
45262182574,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, purple, smoke",0.0
45262179754,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, pink, red, smoke",0.0
45262179464,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, purple, smoke",0.0
32115563658,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, orange, pattern, smoke",0.0
32115563178,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115561288,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115560868,Ghostly Spectre?,"From a series of photographs of smoke plumes, I see a ghostely cartoon-like figure in this one.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
44170326780,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, pattern, purple, smoke",0.0
44170325300,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
44170323380,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
44170322330,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
44170322070,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115556108,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115555668,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115555448,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115554508,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
32115552488,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
45075513924,Old cowed by the new,London,"2014, london, places, thames, boats, building, cityscape, river, water",0.0
45075512764,Never-ending construction,London,"2014, bw, london, places, thames, boats, building, cityscape, monochrome, photography",0.0
45750376932,"City Hall, bleached",London,"2014, bw, london, places, building, cityscape, monochrome, photography",1.0
45750355012,On the Millenium Bridge,London,"2014, london, milleniumbridge, places, stpauls, thames, bridge, building, cityscape, river, structure, water",1.0
45750353142,St. Paul's,London,"2014, london, places, stpauls, building, cityscape",1.0
43827820210,"Banister, South Staircase, British Museum, London WC1B , UK",The lovely design is only slightly marred by drips of... something.,"south, staircase, weston, great, hall, british, museum, bloomsbury, london, wc1b, uk, banister, balustrade, handrail, sydney, smirke",3.0
45549223921,shadow people,Walking to work along the Bayswater Road on a nice sunny morning,"shadow, people, london, black, white, pavement, bayswater, road, lancaster, gate, commute, walk, invert",17.0
44731513824,"Wyndham's Theatre and the Hippodrome Casino, Charing Cross Road","Another shot of London's theatre district at night.The &quot;floating&quot; taxi makes  me think of something out of the Harry Potter books. 3-exposure HDR composite made with Photomatix Pro and Photoshop.

Reference number 7de01223-25p4a","england, hdr, london, uk, night, theatres, hippodrome, wyndhams",0.0
45456278971,Committments at the Palace,"The Palace Theatre at Cambridge Circus  (intersection of Shaftesbury and Charing Cross) in London. this is a 3-exposure HDR composite made with Photomatix Pro and Photoshop.

Reference number 7de00701-04","england, hdr, london, uk, night, theatres",1.0
30373019587,"City Road Lock, London","Regent`s Canal, Danbury Street, London N1.

All photographic images are the exclusive property of  Paddy Ballard. The photographs are for web browser viewing only and may not be reproduced, copied, stored, downloaded or altered in any way without prior permission.","london, londonn1, cityroadlock, lock, lockgate, regentscanal, canal",1.0
45249511602,North Ealing,"A train of 1973 tube stock is seen at North Ealing with an eastbound Piccadilly Line service.

13.4.14

Canon EOS 700D/ 18-55mm IS STM lens","london, underground, piccadilly, line, north, ealing, tube, stock, train, 1973, canon, eos700d",10.0
